namespace,key,text
WBP_Note_OptionalArea,406BB67146FC2EC77E921BBC2CB29074,"진심을 담아,
~ 엘리아스 비디무스"
WBP_Note_Welcome,CC4EA3BE4EE92F67B0D9D7A62F460E03,"<b>친애하는 복원의 장인께,</>

    글리미스의 옛 영광을 되찾아 달라는 저의 청을 기꺼이 수락해 주신 데 감사드립니다.

이에 관하여 그대에게 부탁드리고자 하는 바는 단 한 가지뿐입니다."
WBP_Note_Welcome,219FF161475740E3D1D4958436C22888,<red>유리조각 하나하나를 다듬을 때에 정해진 규칙을 한 치도 벗어나지 말고 충실히 지켜 주십시오.</>
WBP_Note_Welcome,13870D434BCA3A32760043A40D7BAF14,그림 1
WBP_Note_Welcome,ECDD5B9644A88FD0DCC55FB02241A9A5,제가 중요히 여기는 것은 오직 형태입니다. 색채에 관해서만큼은 그대의 창의력과 영감을 마음껏 발휘해 주시기 바랍니다.
WBP_Note_Welcome,C22D257B445DAD49E0BF5297956C8B64,"진심을 담아,
~ 엘리아스 비디무스"
WBP_Note_Windows,9EC1F6014A8CF8B5D2D3118F148F736F,"<b>존경하는 복원의 장인께,</>

    이 편지가 그대에게 충만한 기운과 창작의 열의를 안겨 주기 바랍니다.

아직 해야 할 일이 많이 남아 있습니다"
WBP_Note_Windows,B44FA5194BD8BB86C842D3A1EAD68732,<red>이 창틀들은 그대가 이룬 복원의 진척을 보여 주고 있습니다.</>
WBP_Note_Windows,C7BB1CBF4D9DF6802BE4F7B4252F8EA3,그대가 복원하는 유리 장식 하나하나가 창을 채워 나갑니다. 창을 온전히 완성시켜 다음 여정을 이어가기 바랍니다.
WBP_Note_Windows,06D5E8A24D55CC1EC6967FAB41EB4378,그림 1
WBP_Note_Windows,686A6D54407BDFB1CF4077885620FBC6,그림 1
WBP_Note_Windows,37BAA34E44670B3402C181B6719732D8,"진심을 담아,
~ 엘리아스 비디무스"
WBP_PuzzleCounter,8DEEDD3343BD401A5A9B78BEEAFD242C,"<input action=""TogglePuzzleHighlights""/>: 숨겨진 퍼즐 숨기기"
WBP_PuzzleCounter,90715CA84754A6D3A9AF70A4E742070E,"<input action=""TogglePuzzleHighlights""/>: 숨겨진 퍼즐 표시하기"
WBP_PuzzleCounter,F18C935E48E77AE07F95B4A417AEE955,"복원
진척도"
WBP_PuzzleListEntry,A03F22EF429702A706D3AC9F5057E1F1,더 많은 퍼즐 찾기
WBP_PuzzleListEntry,4D8AB1F743998EFC4FA1B0832E391473,새로운 퍼즐
WBP_PuzzleUI,F485BF304EF45F30962CF7BD5C46186B,"<h1>만만치 않은 난제입니다!</>

난이도 5-6의 퍼즐은 <b>매우 어렵습니다</>.

꼼꼼한 논리와 고난도의 기법, 그리고 많은 끈기가 필요합니다.

특히 퍼즐 초반의 실마리가 눈에 잘 띄지 않을 수 있습니다.

이 퍼즐은 <b>선택 사항</>이니 도중에 막히면 나중에 다시 도전해도 좋습니다."
WBP_PuzzleUI,4242A0DD4D300723950E188AEB4030D7,"<h1>추가 퍼즐</>

일부 지역에는 창문을 도금하는 데 필요한 것보다 더 많은 퍼즐이 있습니다.

모두 찾을 필요는 없습니다.

나중에 퍼즐의 실제 수와 모든 것을 찾는 방법을 발견하게 됩니다."
WBP_PuzzleUI,9F751D9D40611892B572519F4490E45C,"<h1>극한의 난제입니다!</>

난이도 7은 이 게임에서 가장 어려운 퍼즐로 <b>극악의 난이도</>를 자랑합니다.

다른 퍼즐 대부분을 완료한 뒤에 도전하는 것을 권장합니다.

경험이 쌓이면 이 어려운 문제를 풀어낼 미묘한 요령과 기술을 하나씩 익히게 될 것입니다."
WBP_PuzzleUI,FA75B8364875F8883F7128B1F25CAEE1,"<h1>알고 있는 것은 바로 적어둡니다.</>

까다로운 퍼즐일수록 <b>부분적으로라도 확정된 내용을 기록</>하는 것이 중요합니다!

같은 구역에 속한다고 확신하는 칸은 병합합니다.

구역의 전체 형태를 모르더라도 확실한 테두리는 즉시 그려 줍니다.

이렇게 아는 사실을 하나씩 채워 넣다 보면 새 단서가 드러나고, 결국 퍼즐 전체가 완성됩니다."
WBP_PuzzleUI,85AB8C7E4A530263DAF38ABF478DC5EC,"<h1>비밀 퍼즐</>

일부 퍼즐은 숨겨진 장소에 감춰져 있습니다.

완전히 선택 사항입니다.

나중에 놓친 퍼즐을 찾는 방법을 발견하게 됩니다."
WBP_PuzzleUI,73257C604F8679098F71028455D67A21,규칙 추가:
WBP_PuzzleUI,F8B9260C4C0FAF363F8A0383908DF8C9,그리드 크기를 조정하시겠습니까?
WBP_PuzzleUI,C74A40584176B202A278CBB44DAABCB0,넓이의 수
WBP_PuzzleUI,927ACC454F7CD8294AD842875793F8CA,테두리
WBP_PuzzleUI,B3DB871648734B01244D7D9F484F8AE2,"그리드 크기를 변경하면 그리드가 초기화되고 모든 변경 사항이 삭제됩니다.
이 작업은 취소할 수 없습니다."
WBP_PuzzleUI,7A4F0828437AAFB8A9ED28AFC27F4CA1,진행 상황 확인
WBP_PuzzleUI,1D279FE94CC18DB5A63523AAEB538110,메모 지우기
WBP_PuzzleUI,D0ED071943D54B46E9B9FF9B7E684310,색 그리기
WBP_PuzzleUI,DE041E0E4CAE62469A538CB98F26A833,색 그리기 및 테두리
WBP_PuzzleUI,5BF6409B401BB246CB42DFB29B1BC2B9,나침반
WBP_PuzzleUI,8E5747034BEE0AB16950108AE79A1E70,확인
WBP_PuzzleUI,E91704F44611D5B0111150AEAB483BFF,다음
WBP_PuzzleUI,75AA0CCB4938351FF22947B0D832B42F,현재 형태
WBP_PuzzleUI,4E8B01F14BFDA92E44A6319F132F88CB,닮지 않은 둘
WBP_PuzzleUI,E62B3DDC45EAB857AFA01E93D081CFF9,넓이의 차이
WBP_PuzzleUI,08C268BA4DDA51565D11698D14F5E8D8,난이도
WBP_PuzzleUI,A368961A4E819AA86D78EF93006B38E1,도미노
WBP_PuzzleUI,94C78FE24C5D639CA23BE09EF3552A16,그리기
WBP_PuzzleUI,2D51D6C34F0475444C03EA85F687AC07,퍼즐 편집
WBP_PuzzleUI,4332984942AED70DF95F63A9E035A85A,지우기
WBP_PuzzleUI,2BD1B672416E6336B20F05A291427D0F,"지금까지 입력한 내용은 모두 올바르지만, 일부 구역을 병합해야 합니다."
WBP_PuzzleUI,A3A583314885EBBE128D6E9E59813DBA,지금까지 입력한 내용은 모두 올바릅니다!
WBP_PuzzleUI,5E4E5C614D209EBBD618979F529EF018,모든 것이 올바릅니다!
WBP_PuzzleUI,ECE7DD4845F1E052F441358210E5D9F0,나가기
WBP_PuzzleUI,BCB179C040F70A5BEB821FA99C1283F7,쌍둥이
WBP_PuzzleUI,FD7B8E0F468EBE3ED69DB7B5E2CF361A,주어진 테두리
WBP_PuzzleUI,65A38B00448995D2159D90A7F26BAB66,확인
WBP_PuzzleUI,1CC4BA8E4E86B9CE8A482A9FC0585BC0,I-트로미노
WBP_PuzzleUI,E159FE9F43E124960365ECBF009DB4D1,불평등
WBP_PuzzleUI,B057DCCA4D17ED786915D183FCFEC16D,L-트로미노
WBP_PuzzleUI,5912E37D4922F8D0B5DC0B90C5CB39CC,해답 불러오기
WBP_PuzzleUI,4B32B230472BFA9E01EBC6818A5F0FC1,메모
WBP_PuzzleUI,4F22AD5E41C6B08E858A0CAC79D10F10,울타리
WBP_PuzzleUI,7152BEC54B44A7BB15890181222232B5,펜토미노
WBP_PuzzleUI,1002DE0E41938B27324D33A1D17A0096,폴리오미노
WBP_PuzzleUI,E119C3CA4934178F413410A5CD90464A,단서 제거
WBP_PuzzleUI,A4B0D089401B264A40E0368CF53DED49,다시 시작
WBP_PuzzleUI,74892A644E3B237D6ABB94B362DAB002,표시
WBP_PuzzleUI,8819D41D44BBC3FF56E31D9441EFA64B,장미창
WBP_PuzzleUI,F937A9614825E2662EC7938935970F3C,퍼즐 풀기
WBP_PuzzleUI,BFEF2BB745EF65A315E048909F99C7D8,테트로미노
WBP_PuzzleUI,7163DAE049AD3353D2CCA48895AA056D,잘못된 곳이 여러 개 있습니다. 그중 첫 번째 실수를 표시합니다.
WBP_PuzzleUI,1875A0DC443CF4ABD4569BA99B3739C9,최소 한 개의 오류가 있습니다.
WBP_PuzzleUI,D087E93C4C7587BBFDEC6DBBA0AAEECB,이 두 칸이 연결되어서는 안 됩니다.
WBP_PuzzleUI,993779F4482599DD13AE3FB826F7F68A,이 두 칸 사이에는 경계선이 없어야 합니다.
WBP_PuzzleUI,3043AC934494B87687076DA61DB519A6,칸 추가/삭제
WBP_PuzzleUI,A9C16C0E4374F443078899B3B9858123,실행 취소
WBP_PuzzleUI,50B8968F41BDC49A2964FDAFB984E726,감시탑
WBP_PuzzleUI,1B06E61C447E4EA1E0474ABE6E93CE36,아직 퍼즐 풀이를 시작하지 않았습니다.
WBP_PuzzleUI,C8B346F548877E79B9908EB05F3C955C,[-] (붙임표)
WBP_PuzzleUI,BED16CB5450981A400B5FA84AEC4F2E1,[.] (마침표)
WBP_PuzzleUI,49B587A2418F7D2E43A9A084840660D8,[화살표 키]
WBP_PuzzleUI,D48DC41E4BC84F425B9822BF707FE908, [왼쪽 클릭]
WBP_PuzzleUI,D752BC5942BBBB1FBC3E7EB8E6AD82B7,[Del]
WBP_PuzzleUI,E9F69D4F403B0376B0218C8C7BC23F7B,[교차점에서 드래그]
WBP_PuzzleUI,20FC626546FDF051E4F0F5AC06B56B78,[오른쪽 클릭]
WBP_PuzzleUI,48BDBD42441DB9DA2475CD8BAAF4B949,[_] (밑줄 기호)
WBP_PuzzleUI,3C875C024CB9C262F9253EAB1311D802,크기
WBP_PuzzleUICompletion,FA919356424D7A8C06B08EBC2B53CCB4,다음
WBP_PuzzleUICompletion,DDD6E14D4D700F42B7F5AE99BA04C499,나가기
WBP_PuzzleUITutorial,9138D7CE41C4B51774DD6EA00B190A7E,다음
WBP_PuzzleUITutorial,35D75C2D4167AE22801B7BA36DD9097E,나가기
WBP_PuzzleUITutorial,AD0BFB88486F61754647F89DD37AC5D0,그림 1
WBP_Settings,A50DC59548D724F6E12D289EEE4FD2C1,진행 상황 확인
WBP_Settings,94BA8D0F44ACCB044C157EB3500A62EB,끄기
WBP_Settings,B5EB57E048167751BF15628991752588,끄기
WBP_Settings,F9B6E56A44D7AEECE3D72298F52C857B,끄기
WBP_Settings,8E0EEA2849F443E3A35B0899109167F9,켜기
WBP_Settings,B46D957C441DCEDDB907B5A6C37E7CB4,켜기
WBP_Settings,D365BA32489E222DD4BB3283A94BFC22,켜기
WBP_Settings,5A011995467905678C56C4888013A1E7,매우 높음
WBP_Settings,3471D94D4DABB8931B21F7B787397EFC,프레임 속도
WBP_Settings,180EB04D4697B74A660441B98177BE85,전체 화면
WBP_Settings,3AB6F3D24C020D80F6B2C7B74023F57E,그래픽 품질
WBP_Settings,05F9CECC420C220DA30E0CA70BDCF57E,버튼 숨기기 
WBP_Settings,F02845BA433DA0776224D883942D7C4D,높음
WBP_Settings,4838F7904F79B05EB420D6A5C72A7F24,언어
WBP_Settings,FF095FCC477284970257D4BBF3E0168A,글자 크게 보기
WBP_Settings,5E3016404610D5264CB7F2AE83955B0D,낮음
WBP_Settings,B309DD714F0600D44D6934BC3A47796B,중간
WBP_Settings,7D26C57A432030D1ACDD61A28A116153,모션 블러
WBP_Settings,E117DE5E4AE42057912A8A84EED1DA6D,음악
WBP_Settings,23F8FBA342F650E48ADBC2959739C02A,배경에서 음소거
WBP_Settings,6621C18F43AF5C70E6D29A8C48236518,해상도
WBP_Settings,4606E55347EE84614524A4BDD26161E9,화면 설정
WBP_Settings,D40D12D848254FBE50215ABAA24B3AF4,버튼 표시
WBP_Settings,3A38AF254A62DC48EC9DCD9F3C9F720B,오류 표시
WBP_Settings,1FBBF3A847BD6715191D579A6E2C4CC6,측면 패널에서만
WBP_Settings,9A321C6B4B9A331A8B6006867AB6EE38,효과음 
WBP_Settings,D3547AD246256DDC45B133A0ED6AF508,제한 없음
WBP_Settings,EAF51B39436093449E135AA822D10BE7,창 모드
WBP_Settings,2055EA2F416EC5BE4DD3A0BB5FC6A78C,전체 화면 창 모드
WBP_SettingsMenu,F88A782A4F6F0BCB41A94F84CD25BE97,동의
WBP_SettingsMenu,7DF8C27E4A90E3F1946B63A828491FF8,적용
WBP_SettingsMenu,D03077264E989332BFAC6B8920EE055E,해상도 설정 적용
WBP_SettingsMenu,78D236FD4787991CD4449183F130ED6A,돌아가기
WBP_SettingsMenu,08D2775B46B52BB64F701C8EE17EB52B,취소
WBP_SettingsMenu,61FD9BF54D2BEC524A859BBDFB8F86D4,설정
WBP_WorkshopMenu,0BD41C0240CB26112007299FEDDCC47A,이 퍼즐을 게시하면 Steam 창작마당 이용 약관에 동의하는 것으로 간주됩니다.
WBP_WorkshopMenu,C08DE5164DBD7DCD2A72FBAB130ACF4F,아직 게시할 수 없습니다.
WBP_WorkshopMenu,35C88AFC455CC434730D6BAA303162C1,취소
WBP_WorkshopMenu,592CE26E48FEE9D969D307968D54658F,취소
WBP_WorkshopMenu,67919381429BBB6C7B940DB9E6846184,취소
WBP_WorkshopMenu,BB0E21344F93A807CDD76A9913F65A14,취소
WBP_WorkshopMenu,2395E7154DA2C90DFD4039A5FC833688,커뮤니티 퍼즐
WBP_WorkshopMenu,308BD720493E115F77DAB48CC253429D,정말 삭제하시겠습니까?
WBP_WorkshopMenu,977E41FB42EEDA175F32139A05D42920,삭제
WBP_WorkshopMenu,B783364B4C7A52F694E71C9CD25C06BF,삭제
WBP_WorkshopMenu,C1E9270E4BB734AF11572990E31A9BE3,설명
WBP_WorkshopMenu,952DB8CC4925CF24ED04EAA14CFF38E2,변경 사항 취소
WBP_WorkshopMenu,9A8D306A47A0DFB2D5AFAEB0DA977D45,사본 만들기
WBP_WorkshopMenu,A92C10454376433EE13248B63AAB6B67,퍼즐을 편집하기 위해서는 사본을 만들거나 게시를 취소해야 합니다.
WBP_WorkshopMenu,BB1D9AA0430C0B642D3EB193FCCF2092,정보 수정하기
WBP_WorkshopMenu,13F4B6D541D1665B917FB4BE7533E558,퍼즐 편집
WBP_WorkshopMenu,29F01F2C42A1EC05997D5FB106A26BA5,나의 퍼즐
WBP_WorkshopMenu,C6149E004DECED5C1BB6B2A8C7FBAAC0,시작
WBP_WorkshopMenu,36601CB1488C2199A0F592976B8C9A15,게시
WBP_WorkshopMenu,B503D7B44D366FFCEC822C8D621D2658,게시 중...
WBP_WorkshopMenu,D31CAA604F69875F9483DE8185F3AD05,정말 게시하시겠습니까?
WBP_WorkshopMenu,77C3AED34876510A3F5596AE4C2CA6DA,정말로 게시를 취소하시겠습니까?
WBP_WorkshopMenu,A434BD49497E6BB50F4338B198A4895D,Steam 워크숍에서 퍼즐을 제거합니다.
WBP_WorkshopMenu,A0FE92F2498F98F4D377A8B93DC627CF,검토
WBP_WorkshopMenu,419AB2674A10985A27B585A7D9B84D28,저장
WBP_WorkshopMenu,985D2DD74250903A0F5D2295B55133C8,직접 제작한 퍼즐을 커뮤니티와 공유합니다.
WBP_WorkshopMenu,0469A4E14E901A5B6AB6FFA0DE31D328,퍼즐을 게시하기 전에 직접 풀어야 합니다!
WBP_WorkshopMenu,40E29A4544ABD0585E72F9BA19449D63,제목
WBP_WorkshopMenu,7593B2434C618979A2415F98FC60EFA4,게시 취소
WBP_WorkshopMenu,FF7549B246EE2467138FD68C24D0D6FD,게시 취소
WBP_WorkshopMenu,3ECE59E946D75F2F0A1BDA994DE145CA,게시 취소 중...
WBP_WorkshopMenu,FE4CCEEC4F72600E242BCC9D9C0FE025,Steam에서 보기
WBP_WorkshopMenu,B1765D5F4CE531847A36D0BFFE8D2618,작성자: {Player Name}
WorkshopManager,DuplicatePuzzleSuffix,(복사본)
WorkshopManager,NewPuzzleTitle,이름 없는 퍼즐
